group id,image id,fish index,species,length,width,area,gripping points,avg hsv,bounding box
9,44,8,haddock,353.3618117,75.74298647,19055,"[[218, 461], [274, 512]]",[47.67773709452839 48.545407663348975 118.95518539528648],"[[819, 353], [1084, 625]]"
9,44,9,haddock,367.8128845,92.4175308,23398.5,"[[535, 539], [556, 629]]",[31.891633064516128 44.08757560483871 120.91679267473118],"[[1089, 554], [1484, 667]]"
9,44,10,haddock,371.1704048,73.4982993,19790,"[[465, 270], [404, 311]]",[43.66716321565122 44.76150752271712 118.61487660757734],"[[1026, 168], [1281, 476]]"
9,44,11,haddock,343.5154199,73.34848328,19299,"[[509, 105], [495, 33]]",[72.9647758462946 28.86937074311274 135.02007725932702],"[[1003, 37], [1370, 150]]"
11,2,0,whiting,442.008097,91.28526716,31644,"[[526, 538], [588, 471]]",[70.86919384001496 32.103123636136914 124.62690940831723],"[[1094, 307], [1456, 638]]"
11,2,1,haddock,370.6089301,73.00684899,21719,"[[838, 380], [779, 423]]",[41.18619502694868 49.61388649848272 111.90769509488655],"[[1428, 281], [1702, 585]]"
11,2,2,haddock,440.0040562,90.08884504,27228.5,"[[291, 536], [201, 540]]",[40.507405534282206 36.63965753919514 125.62430460226862],"[[885, 352], [983, 795]]"
11,2,3,cod,327.3471658,68.24954212,15868.5,"[[457, 647], [390, 660]]",[23.27490433279842 53.87273176151093 116.28403900752994],"[[1080, 515], [1193, 843]]"
11,2,4,horse_mackerel,393.1216027,85.00588215,23864,"[[422, 129], [421, 214]]",[33.11892714632441 57.927722242790736 85.87313340737998],"[[937, 134], [1361, 226]]"
11,2,5,whiting,411.3875624,72.6704892,25686.5,"[[811, 264], [852, 204]]",[54.40707592273857 54.29477911646586 101.97200229489385],"[[1360, 113], [1763, 350]]"
11,2,6,cod,375.3201829,82.36504113,20664.5,"[[74, 278], [146, 318]]",[29.094170830359268 50.227171068284555 113.90178443968594],"[[699, 132], [921, 458]]"
11,2,7,whiting,442.1519791,87.55569656,34482.5,"[[782, 828], [761, 743]]",[65.47579031612645 39.65743440233236 124.33613445378151],"[[1257, 691], [1740, 878]]"
11,3,0,whiting,407.80089,105.0190459,29440,"[[873, 137], [898, 35]]",[86.62026882439481 30.65845258793634 134.44934465694797],"[[1375, -16], [1825, 158]]"
11,3,1,haddock,386.2988778,79.9812478,23691.5,"[[490, 578], [431, 524]]",[34.95015174822267 43.27044443520559 122.50338835072549],"[[1000, 425], [1290, 722]]"
11,3,2,haddock,390.2373046,87.32124598,26430,"[[866, 770], [823, 694]]",[52.44574047849743 34.80561973615562 115.97998807483044],"[[1399, 657], [1782, 887]]"
11,3,3,cod,312.1272611,73.8241153,15406,"[[352, 368], [321, 301]]",[17.876328010687704 57.96144792925759 109.77002353839303],"[[871, 277], [1171, 447]]"
11,3,4,whiting,498.4157514,94.70480452,36192,"[[78, 693], [166, 658]]",[56.66545801526718 47.557006543075246 124.14321155943293],"[[693, 432], [941, 898]]"
11,3,5,whiting,418.5926875,78.5684415,27621.5,"[[743, 726], [690, 668]]",[68.58481283422459 38.5556862745098 127.53768270944741],"[[1259, 568], [1610, 881]]"
11,3,6,cod,344.2375571,79.81227976,19609,"[[694, 313], [645, 376]]",[31.061989476321724 43.20972187421699 112.24174392382861],"[[1249, 258], [1569, 485]]"
11,3,7,horse_mackerel,362.8006626,77.46612163,22733.5,"[[913, 272], [864, 332]]",[30.359171674376377 61.00600925165362 90.12753447754096],"[[1481, 212], [1846, 454]]"
11,4,0,whiting,443.810523,90.68627239,31937,"[[763, 402], [703, 334]]",[68.95620753551574 38.81788140827671 119.98113032736256],"[[1229, 206], [1606, 516]]"
11,4,1,haddock,378.4554394,84.86459804,25565.5,"[[477, 741], [508, 820]]",[41.43310875842156 41.29786333012512 126.65332050048123],"[[1032, 703], [1419, 872]]"
11,4,2,haddock,407.5178693,93.39164845,26405.5,"[[391, 605], [412, 514]]",[40.527129184821064 35.3475961717499 125.81514169738949],"[[862, 516], [1291, 641]]"
11,4,3,cod,332.2462796,71.47027354,16734.5,"[[188, 770], [120, 748]]",[20.069316784731573 53.94531936069317 109.9548621275101],"[[791, 636], [909, 959]]"
11,4,4,horse_mackerel,411.3126296,69.89277502,22665,"[[779, 622], [845, 645]]",[39.107299111977476 48.56105696339615 69.13190383365821],"[[1478, 416], [1673, 817]]"
11,4,5,whiting,451.9537349,95.29428105,33788.5,"[[705, 108], [750, 192]]",[61.97795813505386 53.572708959799144 113.91454763086445],"[[1255, 38], [1697, 293]]"
11,4,6,whiting,426.5093767,81.74350127,26729.5,"[[328, 221], [307, 142]]",[59.644794883105426 48.85020585208058 109.13012792236435],"[[770, 86], [1210, 277]]"
11,4,7,cod,362.8143962,70.26378868,19905.5,"[[1006, 707], [942, 678]]",[59.73844408267969 37.08613289921563 115.6786049035568],"[[1644, 549], [1816, 901]]"
11,5,0,whiting,484.4465187,89.47066558,32814,"[[81, 473], [162, 435]]",[58.13816816816817 39.23258258258258 117.04705705705706],"[[687, 207], [941, 638]]"
11,5,1,haddock,353.0544475,78.40918314,21143,"[[824, 69], [832, 147]]",[42.43995916852264 47.04203786191537 113.60996659242761],"[[1392, 73], [1785, 159]]"
11,5,2,haddock,397.1764352,87.04596487,25776,"[[929, 332], [870, 268]]",[53.248442933017465 33.48282450040121 120.14133965075847],"[[1473, 190], [1808, 478]]"
11,5,3,cod,309.1776879,66.88796603,16173,"[[960, 697], [903, 662]]",[44.06474121715915 36.61313027122141 118.98574115648323],"[[1604, 583], [1801, 859]]"
11,5,4,horse_mackerel,409.3463269,81.54140053,22539.5,"[[428, 258], [360, 213]]",[35.11913798368451 55.83627797408716 82.58866640492082],"[[929, 98], [1206, 440]]"
11,5,5,whiting,439.9319567,78.08969202,27372.5,"[[684, 619], [607, 632]]",[59.210335676373546 39.75778224071152 119.57861139004447],"[[1265, 432], [1447, 882]]"
11,5,6,cod,340.1682454,81.21576202,19739.5,"[[610, 258], [624, 338]]",[29.193628547288903 46.94418766462899 112.36683067441976],"[[1169, 261], [1540, 358]]"
11,5,7,whiting,481.9647452,96.02083107,34758,"[[305, 628], [383, 684]]",[58.530393325387365 53.48410806515693 112.68698564050173],"[[906, 452], [1226, 866]]"
11,6,0,whiting,442.8022568,86.53323061,30659,"[[950, 541], [878, 493]]",[63.098890139938874 44.03751005308026 110.62750522760173],"[[1479, 336], [1783, 712]]"
11,6,1,haddock,410.4609597,77.27871635,24242,"[[432, 539], [508, 525]]",[33.661003892312685 41.363201427181316 127.01658287382419],"[[1108, 314], [1243, 722]]"
11,6,2,haddock,372.3033057,91.92388155,25126.5,"[[902, 211], [967, 276]]",[55.70525078369906 34.9226880877743 127.832131661442],"[[1531, 74], [1835, 347]]"
11,6,3,cod,318.4276748,75.76938696,16024.5,"[[227, 612], [198, 542]]",[21.903150810645457 56.39590088712144 110.64435607219333],"[[734, 524], [1046, 682]]"
11,6,4,horse_mackerel,402.2464921,83.38465087,24704.5,"[[322, 835], [290, 758]]",[32.23535964353915 57.17663908338638 87.0083147676639],"[[774, 728], [1173, 906]]"
11,6,5,whiting,468.5708791,104.3455797,35764,"[[350, 19], [372, 121]]",[71.71770836205233 45.40542030823523 124.1792065286317],"[[835, -1], [1324, 189]]"
11,6,6,whiting,409.4147591,84.29116205,28680.5,"[[578, 926], [585, 842]]",[72.3331506473933 33.63314379667055 125.67818729876002],"[[1059, 840], [1518, 948]]"
11,6,7,cod,368.3777543,81.68843247,19980.5,"[[242, 366], [190, 303]]",[31.244907999606415 48.073993899439145 111.88635245498376],"[[721, 226], [1023, 483]]"
11,7,0,whiting,458.9005157,92.6984358,32209.5,"[[546, 346], [614, 283]]",[75.64419395350262 30.52491806291543 128.6854841179894],"[[1122, 104], [1476, 453]]"
11,7,1,haddock,389.9059761,83.52245207,24821.5,"[[282, 619], [306, 699]]",[42.4437358894126 44.51748722620509 125.06527508218798],"[[809, 593], [1211, 743]]"
11,7,2,haddock,421.9676388,94.64142856,27208.5,"[[266, 422], [240, 513]]",[47.09548083875632 37.42834417932032 127.91663051337672],"[[749, 402], [1185, 531]]"
11,7,3,cod,299.3560818,71.1758386,15367,"[[835, 131], [806, 66]]",[34.35346256854993 54.25596224971304 109.39644178038516],"[[1397, 43], [1698, 203]]"
11,7,4,horse_mackerel,403.3880653,71.56814934,23798.5,"[[1062, 535], [991, 544]]",[33.31185279920789 58.025454845496924 90.48496225091795],"[[1747, 368], [1850, 784]]"
11,7,5,whiting,500.8462167,100.5683847,35367,"[[273, 182], [206, 257]]",[64.83289635166797 47.15312953252259 121.7100580162892],"[[726, 91], [1134, 431]]"
11,7,6,cod,348.6749207,78.18567644,20886.5,"[[527, 877], [499, 804]]",[44.6901222953904 38.21928504233302 116.50926622765758],"[[1026, 777], [1383, 937]]"
11,7,7,whiting,438.6270654,79.30952024,28115,"[[866, 625], [787, 618]]",[66.73186582809224 35.460342417889585 123.6667714884696],"[[1509, 427], [1620, 881]]"
11,8,0,whiting,448.3196576,89.04493248,31803.5,"[[525, 760], [477, 685]]",[66.53981094064775 40.17762281109562 121.10299085696575],"[[964, 589], [1376, 848]]"
11,8,1,haddock,390.7272516,81.3019065,23034,"[[336, 209], [293, 278]]",[48.944216641038786 44.650478387151885 123.21138732274048],"[[851, 156], [1204, 386]]"
11,8,2,haddock,402.3081485,90.60353194,25927,"[[748, 190], [803, 118]]",[52.44858890112812 29.876628556235044 135.10217647282258],"[[1301, 33], [1659, 286]]"
11,8,3,cod,303.697496,65.80273551,15639,"[[980, 674], [917, 693]]",[63.04262253980193 36.96051147047762 120.38491914253478],"[[1670, 555], [1816, 861]]"
11,8,4,horse_mackerel,377.0246511,79.81227976,22727,"[[696, 471], [675, 394]]",[33.6608230061747 57.1592901247895 81.25450148970162],"[[1182, 378], [1589, 506]]"
11,8,5,whiting,482.499082,86.83317338,33707,"[[719, 710], [803, 732]]",[51.8342636701055 63.26960282900313 98.71894087734167],"[[1447, 477], [1608, 963]]"
11,8,6,whiting,417.9835814,78.29431652,26524.5,"[[557, 242], [590, 171]]",[60.9980368916216 56.411178605822656 114.80250388917698],"[[1062, 102], [1479, 307]]"
11,8,7,cod,372.5893154,70.0285656,19194.5,"[[1020, 276], [950, 278]]",[55.70815034215096 38.120008170769076 114.97089163517516],"[[1700, 113], [1787, 490]]"
11,9,0,whiting,455.7963867,84.17244205,31116,"[[872, 586], [795, 552]]",[57.01482513938165 45.34813735428282 110.9340471363406],"[[1420, 372], [1671, 802]]"
11,9,1,haddock,375.9155987,74.30343195,23419.5,"[[927, 691], [992, 727]]",[66.41772098692783 39.029969316127946 132.06342734647555],"[[1633, 529], [1850, 876]]"
11,9,2,haddock,422.6600005,85.42247948,25464,"[[583, 354], [507, 393]]",[42.52186352213416 36.08699014111734 122.59539918809202],"[[1154, 210], [1397, 590]]"
11,9,3,cod,308.0547638,74.16872656,15900.5,"[[347, 800], [342, 726]]",[25.281958128078816 48.774692118226604 116.7472290640394],"[[860, 736], [1191, 822]]"
11,9,4,horse_mackerel,397.167151,76.00657866,22934,"[[470, 677], [534, 636]]",[35.03766873794729 54.60544246839511 81.55898864366831],"[[1071, 464], [1323, 821]]"
11,9,5,whiting,502.1499956,92.72000863,34946,"[[61, 593], [150, 619]]",[60.53490339867437 51.390438584120716 122.12215484416866],"[[724, 367], [910, 851]]"
11,9,6,whiting,452.5074397,81.49233093,27355,"[[268, 413], [347, 433]]",[65.12463653659762 44.29005276950138 120.70319847794092],"[[923, 200], [1090, 637]]"
11,9,7,cod,366.8865684,83.09632964,19991,"[[183, 103], [187, 186]]",[39.109607179638076 42.48138884802118 119.58864204796234],"[[698, 117], [1084, 205]]"
11,10,0,whiting,432.4093193,97.04638066,30531,"[[761, 213], [804, 126]]",[82.06948747740769 31.370610637748516 132.69300284017558],"[[1290, 26], [1722, 257]]"
11,10,1,haddock,380.9976481,79.39773297,23039,"[[473, 502], [533, 554]]",[33.569426043848026 43.81302619770076 126.54690371383393],"[[1081, 365], [1371, 667]]"
11,10,2,haddock,398.5084648,90.08884504,26612.5,"[[404, 942], [400, 852]]",[62.748420235763646 34.19825579246886 117.05461734599608],"[[864, 865], [1303, 963]]"
11,10,3,cod,311.8864398,65.62011887,16042.5,"[[1028, 739], [963, 730]]",[76.25271639604443 32.56293492858015 123.12379440849713],"[[1738, 612], [1822, 939]]"
11,10,4,whiting,480.9391809,100,34574.5,"[[274, 233], [246, 329]]",[62.822625698324025 46.07436438262456 122.89664804469274],"[[716, 234], [1206, 396]]"
11,10,5,whiting,385.4134432,77.93587107,25754,"[[870, 328], [913, 393]]",[52.80242151096173 51.72263387059812 101.8103659002368],"[[1468, 233], [1842, 480]]"
11,10,6,cod,332.7868837,80.65358021,19836.5,"[[732, 596], [756, 673]]",[28.406729341909944 47.56368134586838 107.40183077684314],"[[1325, 585], [1689, 715]]"
11,10,7,horse_mackerel,404.6102647,76.38062582,23302.5,"[[572, 144], [517, 197]]",[29.434769763221205 65.75503313214874 88.65766260076816],"[[1116, 49], [1423, 365]]"
11,11,0,whiting,453.012516,88.75246475,31892,"[[321, 814], [395, 765]]",[79.36712108565952 34.1872082599153 123.18303502426659],"[[922, 563], [1216, 962]]"
11,11,1,haddock,397.3301726,74.95331881,25321.5,"[[831, 703], [904, 720]]",[46.86868490595368 39.4322633297062 127.71832737447536],"[[1563, 501], [1687, 907]]"
11,11,2,haddock,434.8432284,89.35882721,27753.5,"[[180, 605], [91, 613]]",[40.28142948308871 35.776643267389915 130.71406792880947],"[[763, 424], [869, 861]]"
11,11,3,cod,304.6567478,76.32168761,15637,"[[467, 565], [474, 489]]",[22.71484888304862 54.898504474062946 116.50610099493149],"[[988, 497], [1316, 581]]"
11,11,4,horse_mackerel,394.803229,65.49045732,21378,"[[961, 780], [1026, 772]]",[62.253093775781466 43.13516362636355 67.2814190118251],"[[1726, 556], [1828, 978]]"
11,11,5,whiting,462.301578,90.52071586,33187,"[[655, 606], [718, 671]]",[50.24342398573339 59.937643037598455 104.51062565017091],"[[1259, 472], [1627, 829]]"
11,11,6,whiting,438.4428833,87.36131867,28166,"[[339, 268], [315, 352]]",[66.55586942875078 37.36880100439422 124.19083490269931],"[[810, 253], [1263, 403]]"
11,11,7,cod,364.9502311,61.07372594,18614.5,"[[1001, 419], [1062, 422]]",[59.002842105263156 45.88378947368421 101.99405263157895],"[[1771, 214], [1848, 587]]"
11,13,0,whiting,469.1407418,93.04837452,33668,"[[323, 768], [410, 735]]",[62.46738334456194 40.02996572834588 125.36418758604529],"[[907, 532], [1150, 982]]"
11,13,1,haddock,382.4195484,79.15806971,24378,"[[810, 697], [881, 732]]",[19.99543581872526 65.33795136925438 99.68087082963082],"[[1506, 534], [1719, 890]]"
11,13,2,haddock,437.8674095,92.77930804,27875,"[[172, 615], [80, 627]]",[41.04881406183821 52.62198221092757 102.64478328391924],"[[743, 435], [853, 874]]"
11,13,3,cod,311.8267836,72.6704892,15897,"[[613, 480], [572, 420]]",[25.68223030901129 58.55634367482884 100.52729291309443],"[[1136, 356], [1421, 542]]"
11,13,4,horse_mackerel,407.8365511,73.17103252,24062.5,"[[966, 772], [1039, 767]]",[29.660969939225843 54.070155402373864 106.00314067789697],"[[1713, 546], [1838, 978]]"
11,13,5,whiting,452.6433457,98.79271228,34428.5,"[[606, 598], [642, 690]]",[68.07345489937882 38.300174619986834 123.00028626227349],"[[1125, 526], [1591, 726]]"
11,13,6,whiting,429.6094867,88.76936408,26955.5,"[[298, 261], [276, 347]]",[66.00441042464006 38.001129943502825 122.08387096774193],"[[773, 215], [1218, 386]]"
11,13,7,cod,364.6662948,56.14267539,18738.5,"[[1006, 395], [1062, 399]]",[56.92089716108119 43.01657343022952 112.35771422596329],"[[1767, 193], [1849, 566]]"
11,14,0,whiting,440.5245527,79.75587753,29745,"[[844, 477], [913, 517]]",[36.59297780722093 57.742431268632 103.8405763497847],"[[1489, 269], [1748, 665]]"
11,14,1,haddock,366.0775569,83.19855768,23523.5,"[[655, 225], [636, 306]]",[40.381439852922746 52.50620482179418 121.2048217941754],"[[1188, 209], [1586, 335]]"
11,14,2,haddock,406.6830733,99.5690715,26647,"[[253, 156], [308, 239]]",[60.75564674134043 45.254186536542086 111.78374182100477],"[[811, 86], [1181, 324]]"
11,14,3,cod,312.433967,71.51223672,16150.5,"[[566, 738], [499, 763]]",[21.5905808096134 57.395642410633 104.20950415731019],"[[1160, 640], [1309, 943]]"
11,14,4,whiting,437.6470143,95.52486587,31944,"[[768, 101], [751, 195]]",[64.66717016029592 48.06578298397041 105.00687422934648],"[[1270, 67], [1750, 216]]"
11,14,5,whiting,429.5166585,71.84705979,26935.5,"[[913, 741], [984, 752]]",[89.19096943613684 27.396017214968268 140.91779123203736],"[[1632, 521], [1779, 968]]"
11,14,6,horse_mackerel,397.6410116,77.49193506,22595.5,"[[418, 446], [392, 519]]",[31.95744865615909 55.71212713299466 92.36407450827146],"[[926, 420], [1334, 573]]"
11,14,7,cod,346.3153094,78.79086241,19672,"[[571, 361], [539, 433]]",[38.220991166342266 60.70115286719569 104.63921744772172],"[[1116, 321], [1467, 490]]"
11,15,0,whiting,471.8476347,93.29523032,31534.5,"[[212, 613], [132, 661]]",[48.2509693558474 44.989024390243905 117.48239524702939],"[[746, 453], [1039, 861]]"
11,15,1,haddock,391.065511,81.39410298,24017,"[[371, 777], [444, 741]]",[34.07794443078436 55.71658060814687 122.30477010081141],"[[992, 569], [1213, 931]]"
11,15,2,haddock,409.8609307,87.7097486,25996,"[[534, 591], [457, 633]]",[46.74998105917115 50.68709750738692 112.12565345859535],"[[1081, 465], [1329, 835]]"
11,15,3,cod,298.6961011,77.46612163,16186,"[[775, 194], [790, 118]]",[54.56991525423729 40.779358353510894 116.09146489104116],"[[1338, 103], [1663, 204]]"
11,15,4,horse_mackerel,421.0192849,73,22435.5,"[[538, 236], [611, 236]]",[21.521398907103826 64.13499453551913 96.19239344262296],"[[1243, 6], [1331, 428]]"
11,15,5,whiting,438.7229539,94.24436323,33260.5,"[[839, 791], [870, 702]]",[85.14254821222265 37.31300174778564 127.94735906626774],"[[1347, 666], [1830, 879]]"
11,15,6,cod,327.8515378,72.80109889,18981,"[[860, 620], [886, 552]]",[31.866187719660946 54.212890221211495 104.32556336572256],"[[1428, 518], [1785, 676]]"
11,15,7,whiting,435.1897814,73.8241153,26208.5,"[[951, 335], [1024, 346]]",[76.41229812268145 24.878442687450818 138.21568553977593],"[[1656, 108], [1812, 545]]"
11,16,0,whiting,466.7905216,87.46427842,31994.5,"[[881, 323], [800, 290]]",[70.08352067999138 33.37599704351575 132.45172615564658],"[[1506, 126], [1698, 569]]"
11,16,1,haddock,392.7968026,81.3019065,23416.5,"[[373, 202], [442, 245]]",[34.13484988646876 55.978597258430746 120.15427634345303],"[[1001, 47], [1251, 380]]"
11,16,2,haddock,380.0567064,89.05054744,26227,"[[650, 813], [647, 902]]",[54.906077762363616 48.32124779723295 95.93221101570995],"[[1191, 831], [1625, 929]]"
11,16,3,cod,324.9337958,65.27633568,15946.5,"[[652, 515], [587, 521]]",[21.608447418503285 61.782614034010685 100.68168702805575],"[[1291, 381], [1374, 710]]"
11,16,4,horse_mackerel,370.0419823,73.81734214,22323,"[[826, 786], [869, 726]]",[35.28663821549562 48.51612477451714 90.98266531743587],"[[1401, 643], [1768, 876]]"
11,16,5,whiting,486.603529,102.3034701,33765.5,"[[208, 148], [273, 227]]",[78.39883143441426 43.68434122115104 119.92477359041776],"[[739, 2], [1137, 342]]"
11,16,6,cod,342.301903,80.5294977,19164,"[[534, 275], [572, 346]]",[32.4767858973045 59.75638003484678 106.04043250999283],"[[1115, 200], [1446, 395]]"
11,16,7,whiting,438.6332212,78.81624198,26802,"[[361, 679], [297, 633]]",[67.20483034959379 35.088115281402786 126.45689813623497],"[[868, 493], [1150, 872]]"
11,17,0,whiting,445.6805082,93.40770846,31735,"[[281, 729], [256, 639]]",[53.9694457382394 38.64772550846142 123.73516534699581],"[[712, 622], [1170, 816]]"
11,17,1,haddock,355.1027194,79,23113,"[[715, 889], [715, 810]]",[40.88899277518062 44.275010624734385 125.14776880577986],"[[1228, 830], [1636, 915]]"
11,17,2,haddock,389.5679007,92.02173656,24764.5,"[[745, 185], [813, 247]]",[32.8590233039052 55.133579893422414 96.00047721307564],"[[1383, 71], [1696, 359]]"
11,17,3,cod,299.1583211,63.65532185,15346.5,"[[1006, 282], [960, 238]]",[37.21522628483764 56.37854768601381 103.04602403477371],"[[1597, 139], [1842, 369]]"
11,17,4,horse_mackerel,402.8347942,78.40918314,22448.5,"[[201, 400], [193, 478]]",[28.191457769237488 60.44287710717093 91.60769499519608],"[[691, 409], [1118, 491]]"
11,17,5,whiting,488.3031458,88.88756943,33929.5,"[[624, 519], [539, 545]]",[59.13472314973433 45.967625794837545 110.52025202520252],"[[1218, 320], [1418, 794]]"
